temperature,humidity,pressure,label
21.961324767720313,33.658631478990785,1039.4249535377871,0
28.380005249044945,49.188620524769554,956.8200262116059,0
25.522981762462607,46.56800864518508,1094.3379739608401,0
22.89352156367448,49.78953708046658,963.2882078661156,0
19.518652304856808,53.33804771826351,1098.2464270970818,0
31.3127458532569,52.6138003911479,1068.5202279796836,1
27.610363366427364,47.96529460528481,974.7978731735216,0
32.074625708245975,51.301718430150245,1035.512238025261,1
28.35660228159608,35.081982371859006,1096.5936314260066,0
29.420544415237877,38.74649120530336,1009.7398431323135,0
19.89373497984812,45.24168568621377,937.7207991579254,0
32.085589752279986,45.74538557270719,952.1217040274001,1
29.350592995263604,45.2834110924978,988.8944548354873,0
16.137194900605195,33.56569661306945,1066.3978964925877,0
13.450025167626904,46.398271502457646,1108.0795981054525,0
23.94726630493008,47.832244213192716,1069.1598959286034,0
27.178126452911282,49.02306186790272,1021.0519286318898,0
33.413503558552065,29.382560468767267,1020.5378349789366,1
32.62807507709195,50.305141426026076,993.3749706077735,1
27.69412518221154,50.69811450839077,989.1759972547168,0
33.917444054543694,41.478323489345065,907.4163045554127,1
27.614439394236406,57.303904626338785,1011.3734968182911,0
32.031470847613775,65.9824976651634,980.6822107376274,1
28.24024822015779,48.87179646988214,935.1733368086562,0
21.9037328657156,51.94631646420289,1027.982205484189,0
28.209293295737762,64.79044553747175,1027.858401050632,0
26.12148791798109,43.30880967125382,869.8756363045555,0
20.82773135056126,50.81091912864487,1058.967504518846,0
15.166256747019242,70.88924133833652,977.8529304751021,0
19.6731479473511,56.34611534526068,1004.1982457755857,0
20.60306749608214,58.398062780920064,987.320931172197,0
22.96619577624253,35.0830633367704,901.4539578005958,0
20.763158911674523,63.04117426226534,1050.0212835928207,0
20.40354105301862,70.29991136189801,1060.990994375925,0
19.24389321469694,31.888202721912116,1074.1510322734491,0
26.222777734451643,44.58536196465674,1087.320759480652,0
28.282325238661656,43.60222299504916,1048.3430588450058,0
20.403213869582647,58.68164926129669,993.6384280766147,0
28.891413811228016,35.39185110651876,1060.270207013068,0
21.40067859611367,67.31738722243131,1101.6568583894589,0
21.643527587255694,59.86597634472413,924.3005477359427,0
13.895442940899601,62.20474718763989,960.4928910750671,0
32.355255846512144,42.24233933225946,1005.6750727128075,1
22.140542839667795,37.35906723184326,961.1992201057944,0
24.71801135299661,55.40096301265226,991.8012559930042,0
22.160465291739765,41.432353447655196,1021.5219469520547,0
16.462421322073034,39.89906260679108,893.1912495840876,0
21.901625649491287,60.682135465958254,1015.0635691704591,0
18.69298228783846,45.73610507512254,1059.4928072060882,0
29.551474394802263,52.78381523227873,1089.758330088908,0
22.86370064708391,64.3654852243791,1010.4277525202276,0
32.79529151868389,41.87200748120518,914.6630142566554,1
32.216096399834235,52.7832275828976,1004.5105060815752,1
23.343498058358385,51.00465406705543,944.411816752036,0
23.096048916772546,34.87741747033735,999.4326303541401,0
24.748622322671473,48.07945410578837,979.0706792355924,0
23.498396381098328,52.94229241243621,930.6460863495718,0
25.15118258672763,56.48494786744394,1058.561788937304,0
28.55605829112692,57.95650798594974,1008.0323181316497,0
21.505714394816305,44.26458410423329,885.9799127461408,0
18.837707433694526,69.75111181893857,1001.9536441695803,0
24.132049014566046,52.67495639903417,976.485113702422,0
23.418241218159224,52.00109891721664,999.4900220311226,0
24.289980419819848,39.82688600279804,913.4029385728328,0
28.869270736196853,49.258367092290754,932.8113032677379,0
19.989218784468555,62.974774512359126,1082.4222658464694,0
23.85819868820339,52.723926885503296,1052.871222775477,0
25.17328515640107,53.44914472437324,982.8888274666272,0
23.13740272746561,54.6501482406711,1114.1518028676041,0
26.097154728429608,51.584490565887776,1032.2432007559373,0
24.757717996103118,42.473999626478864,1050.6790663077343,0
25.00707153400439,22.087239437189638,944.5201374954412,0
21.448213698926605,44.25098598410066,957.8275709235918,0
23.433226833944538,48.106924138022755,956.4248235914345,0
32.78107721884802,32.792644150696084,980.1011268934608,1
24.122871452047765,69.85268830440674,1035.0225112180494,0
31.670457610472035,53.46126651555951,1087.2031774307295,1
24.12947449549387,76.93274278379272,967.2805090518747,0
16.538640128319024,58.79641231732917,971.1419991507602,0
21.223076974348913,29.067934281372448,999.0190753826145,0
25.69924561789683,57.60178967722648,960.7712764111075,0
24.532711980889655,42.418369044602485,988.6875239786697,0
19.424731586866358,85.62309025723341,997.9573495033533,0
27.148424265242078,46.29104570627102,955.4287602677246,0
27.363723016543503,51.03133265076963,1051.1342313950572,0
19.989877413437753,32.72085920204558,932.068333885809,0
25.826467893146223,61.23218343682059,1003.8960488778246,0
19.42252274485564,51.98126882956186,1007.7241642933869,0
21.31326004746567,31.42720770255593,1055.7449007399441,0
21.109297501520274,40.795498431420384,1047.582666613869,0
24.09420169973066,45.180248398070155,1029.4282816646703,0
27.958098316275724,41.89395861667379,954.7244934091751,0
18.547147164759316,35.56812939671094,1040.3846823426472,0
18.598696592786546,33.27486288257467,990.3637341901338,0
14.340931681613931,42.423179418697416,1054.6577950527671,0
16.03389078324614,41.43745738143613,957.0731493775805,0
35.75342046522092,49.82689557770995,1037.226465173104,1
30.14020591269084,42.31565081024509,910.15228330042,1
27.337773629061644,57.46811623440909,965.6045465496663,0
22.915589554576812,45.70371365113472,967.8652399191496,0
21.33738239881094,47.45483427464634,1023.7133947471478,0
21.436467828954243,54.999786708278535,972.3742380709277,0
27.223539233633286,40.69919464907095,1003.592803217149,0
21.20051648452492,33.116748251647735,1015.6892661407436,0
26.291392555641803,47.62119046424635,989.7349085058066,0
37.59922130995467,47.71496578412056,1082.7611839735318,1
20.365548532174117,31.703560700335316,1072.121021358508,0
28.091839615775893,59.48591986300419,964.5152721426557,0
24.489770271092137,45.979277138115314,1174.6336640042277,0
21.221602083909993,53.28698066481045,881.3872313140112,0
32.698680649158376,36.410893445803744,973.3328516185559,1
17.771573940828592,55.13085167170669,1063.6657594095495,0
17.3753387604728,37.77114747637077,935.2471734761147,0
20.924137698175485,43.54370480553265,1008.5532036506656,0
28.17482100085224,27.036779289238666,953.7908482795776,0
31.440617404384028,47.61683604046376,991.4038360781095,1
22.28553115022352,38.869225643222194,1082.7530374682135,0
22.36179365494628,42.673859421660374,1066.256546935791,0
32.4064269581338,67.63996474233012,1004.9158459816174,1
22.533784438464536,50.35535492682748,1011.3207470254483,0
32.08506781408458,56.43433958830333,956.1686645711121,1
19.42468072600177,56.41440938218809,956.780293940941,0
24.779309182144722,52.25235895211876,956.0768236158698,0
20.092278114744897,46.938757397981654,936.8785699989828,0
22.950833424034276,43.618602526736304,1025.0758127837908,0
25.665270510187717,55.608935417948736,1040.1521880772361,0
16.726976510834533,40.29762393247361,994.0298787235292,0
25.937099004224542,59.76861463268115,1013.1505857593371,0
23.13579843531269,59.288491941544386,1047.6208800177033,0
19.173585277162193,36.53123417789297,988.217970027419,0
21.560183618044388,47.85215861470489,1018.3775615050874,0
25.197468368124458,45.88897303498766,1005.0299820266761,0
27.581937810672095,45.37565153332074,954.8359186706226,0
28.294779936666828,56.2354803752083,1080.2375694156412,0
15.341912285518685,50.04344687591182,1063.2872474390242,0
24.86890519900577,36.97165347384834,1010.756851245261,0
21.63488197401804,50.83997724951095,996.3303303476335,0
22.660990580716444,50.329812346514416,987.6885258142945,0
21.172076401113472,48.256630121577544,1110.9929651224966,0
30.433529431711044,60.84814079660233,998.460360945324,1
18.847918519746273,48.787311135027196,1096.9005569000792,0
18.554374097158533,48.148934497096555,1108.2767583642337,0
25.169488914851172,64.02384881958942,994.6440129736053,0
27.271512304627656,60.911494599879674,936.8744324861533,0
26.14577256216322,35.25012846810175,982.7941457435235,0
34.67377852422533,57.71728434247119,1036.1944061799495,1
33.968875187302686,42.760885665132996,1003.5804776887355,1
32.11046771785205,35.51921277761398,1058.9078115358998,1
36.179841149858326,51.05395135722385,1007.8481595010279,1
26.062420854200358,56.67562782166754,1033.3623996601111,0
24.45804169653427,55.40270278791644,1020.9937743760144,0
22.107997904093207,27.14547651234615,1109.7862603897297,0
22.832874192498615,53.013828621277376,1032.6353850475778,0
27.735354372688846,48.02341347338067,950.2494293187358,0
21.891851129921584,61.02288721940469,900.8134847127615,0
31.903706017057576,47.148136862062486,998.9252971457148,1
24.347330119555483,47.575231722561035,1039.0269346341427,0
26.387837143158066,37.3031467795375,912.1452418704988,0
19.268816925733674,41.81785084673064,1070.0948900435515,0
25.20047662788438,59.88916816684252,1113.5713536219796,0
18.861035649202336,32.13521665043772,1036.7910280954354,0
21.768507739287525,66.67738723736463,966.2415983731732,0
21.216902979086846,36.16637840709718,965.2305503697231,0
26.217557454627034,47.71959304413104,1027.3535590915901,0
27.222157913222986,39.15285618990375,995.470393783492,0
34.63488762376911,48.129935400157066,968.1666061890703,1
21.127956540183,64.1403575313252,1000.7989903409393,0
30.894627247449083,57.68585772252424,921.7642544964517,1
22.332956010701476,43.43891804698636,1026.0369130325623,0
19.057383745753146,37.644839811579004,1095.1495358559891,0
29.266266484140786,30.644093389791333,937.1609937258726,0
20.294277341502013,40.41268119001862,967.1290019615237,0
23.70510074967048,55.59547665853959,1050.163999602947,0
26.882925449987912,59.83004535401844,1023.9827665527863,0
32.02950822165733,45.27049125434294,965.0977220690329,1
32.76116507379707,26.430577565141164,999.0400779499794,1
28.357702346728086,48.24645171404748,989.9932994204148,0
19.671912765135325,55.14257165248901,1023.0491356988317,0
19.183170370390407,39.1276839730684,1033.717888386077,0
21.36412941040182,53.581627904804584,1005.2861122280324,0
22.70318626129764,40.98272689016967,1049.0689010376263,0
20.74154675537418,38.28231684982836,1024.6092560925808,0
22.440127526297353,47.8116750811759,1044.2384153317223,0
22.414211362027643,51.496209257566655,868.6045482578444,0
33.565551717971644,54.874900264041656,990.4675870044979,1
12.42040735044609,33.3904525754189,1006.4349261909593,0
22.24330055481948,44.36929213614431,915.6895969828828,0
23.751112281426277,33.4540138507021,1000.5706286414809,0
25.91551619011187,60.21031520491179,988.7837101691233,0
27.29630521803832,45.380327758411084,984.0398245649642,0
28.881352243117938,47.991558318910634,1030.2186775607559,0
24.49488918000452,56.60553293201016,968.8949172728077,0
33.22432157227903,38.687730402549505,1010.7772984596219,1
21.602091498475417,64.24429155518818,980.355754908664,0
31.81453022320948,39.1011647771272,1014.9679973439784,1
17.421320062335237,42.8467912888806,952.5546465189614,0
28.418145869119556,42.668392524321696,1020.1061539542593,0
24.263645874722844,59.51064239689825,1008.3769291733616,0
25.241054153615536,65.53820133997708,1136.6401086301553,0
17.23142325065547,69.94081747277698,959.0879694238661,0
21.6923097942504,57.84129015358859,992.8475163402998,0
23.82006983633396,34.302434733591255,1001.4116557100731,0
27.528166040793256,46.03028385461983,1042.9735269759767,0
26.562957047321547,44.52983534530664,1037.163051423328,0
24.18816096578971,51.456354146632556,992.3657261294053,0
21.909529152625375,59.469479295296885,976.760139169942,0
31.532259011859857,52.90426191227387,1006.1496243998787,1
31.764088541880895,47.73955379699521,965.310259361265,1
25.22145540367151,50.924695562833165,949.2577903619124,0
28.890815820232522,35.501230937776604,1053.1632488717112,0
17.091406780887223,54.85942476946721,966.2102642317807,0
21.75320507210622,60.1422825079851,1043.9418322622969,0
23.722588333732066,29.298875904730423,996.429365024148,0
29.616483844652873,50.77759149736098,1066.7848158507857,0
25.078200925939242,63.382020058276716,996.5569682772566,0
